ON-OAT002-01-C11__C_LepFolF_C_LepFolR|OTU0|reads-4	THAMI21415-24|BOLD:AGE3283|Arthropoda|Insecta|Hymenoptera|5	92.6	652	47	1	1	651	1	652	-1	0
ON-OAT002-01-CONTROL-H12__C_LepFolF_C_LepFolR|OTU0|reads-2	GBMA10254-15|BOLD:AAB2252|Chordata|Mammalia|Primates|2	88.5	659	75	1	1	659	1	658	-1	0
ON-OAT002-01-C04__C_LepFolF_C_LepFolR|OTU0|reads-8	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	86.9	658	85	1	1	657	1	658	-1	0
ON-OAT002-01-C12__C_LepFolF_C_LepFolR|OTU0|reads-4	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.1	658	84	1	1	657	1	658	-1	0
ON-OAT002-01-C08__C_LepFolF_C_LepFolR|OTU0|reads-7	AMRNA1305-25|BOLD:ACP7949|Arthropoda|Insecta|Lepidoptera|5	98.6	658	9	0	1	658	1	658	-1	0
ON-OAT002-01-D03__C_LepFolF_C_LepFolR|OTU0|reads-7	CNCCH1326-12|BOLD:ACF5912|Arthropoda|Insecta|Coleoptera|5	76.1	658	157	0	1	658	1	658	-1	0
ON-OAT002-01-D09__C_LepFolF_C_LepFolR|OTU0|reads-5	CNGIB158-12|BOLD:ACB9104|Arthropoda|Insecta|Diptera|5	88.6	658	74	1	1	657	1	658	-1	0
ON-OAT002-01-D02__C_LepFolF_C_LepFolR|OTU0|reads-2	GBAAM36413-25|BOLD:ADZ8385|Arthropoda|Insecta|Lepidoptera|5	90.0	662	62	4	1	662	1	658	-1	0
ON-OAT002-01-D01__C_LepFolF_C_LepFolR|OTU0|reads-7	MGABA309-10|BOLD:AAG3124|Arthropoda|Insecta|Lepidoptera|5	89.7	658	67	1	1	657	1	658	-1	0
ON-OAT002-01-D06__C_LepFolF_C_LepFolR|OTU0|reads-3	ANICI180-10|BOLD:AAK1025|Arthropoda|Insecta|Lepidoptera|5	91.9	658	53	0	1	658	1	658	-1	0
ON-OAT002-01-D08__C_LepFolF_C_LepFolR|OTU0|reads-5	AMRNB302-25|BOLD:ADY5805|Arthropoda|Insecta|Hemiptera|5	99.7	658	2	0	1	658	1	658	-1	0
ON-OAT002-01-D11__C_LepFolF_C_LepFolR|OTU0|reads-8	AMRNA1305-25|BOLD:ACP7949|Arthropoda|Insecta|Lepidoptera|5	99.8	658	1	0	1	658	1	658	-1	0
ON-OAT002-01-E05__C_LepFolF_C_LepFolR|OTU0|reads-10	AMRNA1191-25|BOLD:AAZ2045|Arthropoda|Insecta|Hemiptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-01-D10__C_LepFolF_C_LepFolR|OTU0|reads-10	NSWHA3477-23|BOLD:AFE4681|Arthropoda|Insecta|Lepidoptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-01-D12__C_LepFolF_C_LepFolR|OTU0|reads-2	LPGES13279-25|BOLD:AGT4876|Arthropoda|Insecta|Diptera|5	89.4	661	67	2	1	661	1	658	-1	0
ON-OAT002-01-E03__C_LepFolF_C_LepFolR|OTU0|reads-6	LPGES13279-25|BOLD:AGT4876|Arthropoda|Insecta|Diptera|5	90.0	658	66	0	1	658	1	658	-1	0
ON-OAT002-01-E04__C_LepFolF_C_LepFolR|OTU0|reads-8	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-01-E02__C_LepFolF_C_LepFolR|OTU0|reads-2	IBLPY313-12|BOLD:ABW7364|Arthropoda|Insecta|Lepidoptera|5	92.3	659	50	1	1	659	1	658	-1	0
ON-OAT002-01-E07__C_LepFolF_C_LepFolR|OTU0|reads-8	GMNNL038-23|BOLD:AFI9969|Arthropoda|Insecta|Diptera|5	92.4	658	50	0	1	658	1	658	-1	0
ON-OAT002-01-E06__C_LepFolF_C_LepFolR|OTU0|reads-7	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-01-E01__C_LepFolF_C_LepFolR|OTU0|reads-2	CWTTH118-15|BOLD:ACX8186|Arthropoda|5	89.4	659	69	1	1	659	1	658	-1	0
ON-OAT002-01-E10__C_LepFolF_C_LepFolR|OTU0|reads-5	ASMIJ16061-24|BOLD:AAV6173|Arthropoda|Arachnida|Araneae|5	95.3	658	31	0	1	658	1	658	-1	0
ON-OAT002-01-E09__C_LepFolF_C_LepFolR|OTU0|reads-5	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.4	658	83	0	1	658	1	658	-1	0
ON-OAT002-01-F09__C_LepFolF_C_LepFolR|OTU0|reads-5	BACRE10656-25|OTU:4406|Pseudomonadota|Alphaproteobacteria|Rickettsiales|1	98.5	658	9	1	1	657	1	658	-1	0
ON-OAT002-01-E11__C_LepFolF_C_LepFolR|OTU0|reads-2	ANICW1452-11|BOLD:AAW4766|Arthropoda|Insecta|Lepidoptera|5	89.8	660	64	3	1	659	1	658	-1	0
ON-OAT002-01-F05__C_LepFolF_C_LepFolR|OTU0|reads-2	PERAJ7019-25|BOLD:AGY2052|Arthropoda|Insecta|Diptera|5	81.6	668	116	2	1	668	1	661	-1	0
ON-OAT002-01-E12__C_LepFolF_C_LepFolR|OTU0|reads-5	AMRNA451-25|BOLD:ACQ1221|Arthropoda|Insecta|Hemiptera|5	99.4	658	2	1	1	656	1	658	-1	0
ON-OAT002-01-F07__C_LepFolF_C_LepFolR|OTU0|reads-6	CRBTM50244-25|BOLD:ACA4424|Arthropoda|Insecta|Diptera|5	80.7	658	127	0	1	658	1	658	-1	0
ON-OAT002-01-E08__C_LepFolF_C_LepFolR|OTU0|reads-6	LOQTH006-10|BOLD:AAM8219|Arthropoda|Insecta|Lepidoptera|5	93.3	658	44	0	1	658	1	658	-1	0
ON-OAT002-01-F02__C_LepFolF_C_LepFolR|OTU0|reads-5	CRSAA21694-24|BOLD:AFI5342|Arthropoda|Insecta|Diptera|5	89.4	658	70	0	1	658	1	658	-1	0
ON-OAT002-01-F04__C_LepFolF_C_LepFolR|OTU0|reads-5	HMAS620-11|BOLD:ABW1239|Arthropoda|Insecta|Hemiptera|5	98.9	658	7	0	1	658	1	658	-1	0
ON-OAT002-01-F08__C_LepFolF_C_LepFolR|OTU0|reads-5	AMRNA451-25|BOLD:ACQ1221|Arthropoda|Insecta|Hemiptera|5	99.7	658	2	0	1	658	1	658	-1	0
ON-OAT002-01-F11__C_LepFolF_C_LepFolR|OTU0|reads-4	HYAS861-11|BOLD:ABA1076|Arthropoda|Insecta|Hymenoptera|5	99.5	658	3	0	1	658	1	658	-1	0
ON-OAT002-01-G03__C_LepFolF_C_LepFolR|OTU0|reads-6	FBCOE802-12|BOLD:ABX1304|Arthropoda|Insecta|Coleoptera|5	87.5	658	82	0	1	658	1	658	-1	0
ON-OAT002-01-F12__C_LepFolF_C_LepFolR|OTU0|reads-8	CNTMC717-14|BOLD:ACL8301|Arthropoda|Insecta|Diptera|5	90.9	658	60	0	1	658	1	658	-1	0
ON-OAT002-01-G08__C_LepFolF_C_LepFolR|OTU0|reads-4	PERAJ7019-25|BOLD:AGY2052|Arthropoda|Insecta|Diptera|5	81.4	665	120	2	1	665	1	661	-1	0
ON-OAT002-01-F10__C_LepFolF_C_LepFolR|OTU0|reads-8	LPGES15323-25|BOLD:AGU0695|Arthropoda|Insecta|Diptera|5	86.6	658	88	0	1	658	1	658	-1	0
ON-OAT002-01-G01__C_LepFolF_C_LepFolR|OTU0|reads-6	LOQTH122-10|BOLD:ABZ0857|Arthropoda|Insecta|Lepidoptera|5	93.2	658	45	0	1	658	1	658	-1	0
ON-OAT002-01-G07__C_LepFolF_C_LepFolR|OTU0|reads-4	LOTSG637-12|BOLD:ACB1622|Arthropoda|Insecta|Lepidoptera|5	95.6	658	29	0	1	658	1	658	-1	0
ON-OAT002-01-F01__C_LepFolF_C_LepFolR|OTU0|reads-3	AMRNB835-25|BOLD:ACQ9200|Arthropoda|Insecta|Diptera|5	96.8	658	21	0	1	658	1	658	-1	0
ON-OAT002-01-G04__C_LepFolF_C_LepFolR|OTU0|reads-2	AUSBC866-12|BOLD:ABX1786|Arthropoda|Insecta|Diptera|5	95.6	662	24	5	1	661	1	658	-1	0
ON-OAT002-01-G05__C_LepFolF_C_LepFolR|OTU0|reads-6	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	99.8	658	1	0	1	658	1	658	-1	0
ON-OAT002-01-H07__C_LepFolF_C_LepFolR|OTU0|reads-5	PERAJ7019-25|BOLD:AGY2052|Arthropoda|Insecta|Diptera|5	81.5	664	120	1	1	664	1	661	-1	0
ON-OAT002-01-H04__C_LepFolF_C_LepFolR|OTU0|reads-10	CNCEM202-12|BOLD:ABY1109|Arthropoda|Insecta|Diptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-01-H05__C_LepFolF_C_LepFolR|OTU0|reads-9	ANIAD376-11|BOLD:ABU9744|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-01-H06__C_LepFolF_C_LepFolR|OTU0|reads-4	CRBTH43264-25|BOLD:AEO7016|Arthropoda|Insecta|Psocodea|5	85.7	658	94	0	1	658	1	658	-1	0
ON-OAT002-01-G10__C_LepFolF_C_LepFolR|OTU0|reads-6	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-01-G09__C_LepFolF_C_LepFolR|OTU0|reads-4	GMMCJ933-14|BOLD:ACP0579|Arthropoda|Insecta|Diptera|5	85.3	658	97	0	1	658	1	658	-1	0
ON-OAT002-01-G12__C_LepFolF_C_LepFolR|OTU0|reads-4	BGENL715-24|BOLD:AGE0671|Arthropoda|Insecta|Diptera|5	91.6	658	55	0	1	658	1	658	-1	0
ON-OAT002-02-A02__C_LepFolF_C_LepFolR|OTU0|reads-3	LPMDD29198-25|BOLD:AGN2567|Arthropoda|Insecta|Coleoptera|5	79.8	658	133	0	1	658	1	658	-1	0
ON-OAT002-02-A01__C_LepFolF_C_LepFolR|OTU0|reads-4	IBLPY313-12|BOLD:ABW7364|Arthropoda|Insecta|Lepidoptera|5	92.4	658	50	0	1	658	1	658	-1	0
ON-OAT002-02-A03__C_LepFolF_C_LepFolR|OTU0|reads-5	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	98.9	658	7	0	1	658	1	658	-1	0
ON-OAT002-01-H03__C_LepFolF_C_LepFolR|OTU0|reads-8	ANIAD376-11|BOLD:ABU9744|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-01-H10__C_LepFolF_C_LepFolR|OTU0|reads-12	TGMHB1359-24|BOLD:AFY5842|Arthropoda|Insecta|Hemiptera|5	86.6	658	88	0	1	658	1	658	-1	0
ON-OAT002-01-H01__C_LepFolF_C_LepFolR|OTU0|reads-4	ANIAD376-11|BOLD:ABU9744|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-01-H08__C_LepFolF_C_LepFolR|OTU0|reads-9	ASMIJ2174-24|BOLD:AFZ8041|Arthropoda|Insecta|Lepidoptera|5	93.2	658	45	0	1	658	1	658	-1	0
ON-OAT002-02-A07__C_LepFolF_C_LepFolR|OTU0|reads-6	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-01-H09__C_LepFolF_C_LepFolR|OTU0|reads-11	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.1	658	85	0	1	658	1	658	-1	0
ON-OAT002-02-A11__C_LepFolF_C_LepFolR|OTU0|reads-2	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	98.9	663	2	2	1	663	1	658	-1	0
ON-OAT002-02-A08__C_LepFolF_C_LepFolR|OTU0|reads-4	GBAAM36413-25|BOLD:ADZ8385|Arthropoda|Insecta|Lepidoptera|5	90.3	659	63	1	1	659	1	658	-1	0
ON-OAT002-02-A04__C_LepFolF_C_LepFolR|OTU0|reads-7	ANIAF625-11|BOLD:ABV1710|Arthropoda|Insecta|Lepidoptera|5	92.2	658	50	1	1	657	1	658	-1	0
ON-OAT002-02-B01__C_LepFolF_C_LepFolR|OTU0|reads-7	PHAUS101-25|BOLD:AGQ4665|Arthropoda|Insecta|Hemiptera|5	99.7	658	2	0	1	658	1	658	-1	0
ON-OAT002-02-A06__C_LepFolF_C_LepFolR|OTU0|reads-8	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-02-A09__C_LepFolF_C_LepFolR|OTU0|reads-3	AMRNA1077-25|BOLD:ADT0585|Arthropoda|Insecta|Lepidoptera|5	99.7	658	2	0	1	658	1	658	-1	0
ON-OAT002-02-A10__C_LepFolF_C_LepFolR|OTU0|reads-6	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-02-A05__C_LepFolF_C_LepFolR|OTU0|reads-6	AMRNA1305-25|BOLD:ACP7949|Arthropoda|Insecta|Lepidoptera|5	99.7	658	2	0	1	658	1	658	-1	0
ON-OAT002-02-B02__C_LepFolF_C_LepFolR|OTU0|reads-5	LPGES13279-25|BOLD:AGT4876|Arthropoda|Insecta|Diptera|5	89.8	658	67	0	1	658	1	658	-1	0
ON-OAT002-02-B08__C_LepFolF_C_LepFolR|OTU0|reads-5	PHAUS3207-25|BOLD:AFL4053|Arthropoda|Insecta|Hemiptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-B05__C_LepFolF_C_LepFolR|OTU0|reads-6	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	83	1	1	657	1	658	-1	0
ON-OAT002-02-B03__C_LepFolF_C_LepFolR|OTU0|reads-10	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.1	658	84	1	1	657	1	658	-1	0
ON-OAT002-02-A12__C_LepFolF_C_LepFolR|OTU0|reads-6	ANIAD376-11|BOLD:ABU9744|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-02-B04__C_LepFolF_C_LepFolR|OTU0|reads-11	NSWHA2628-23|BOLD:AFF0437|Arthropoda|Insecta|Diptera|5	99.5	658	3	0	1	658	1	658	-1	0
ON-OAT002-02-B07__C_LepFolF_C_LepFolR|OTU0|reads-4	CNRMH226-12|BOLD:ACM2667|Arthropoda|Insecta|Diptera|5	84.2	658	104	0	1	658	1	658	-1	0
ON-OAT002-02-B06__C_LepFolF_C_LepFolR|OTU0|reads-3	ARCTD984-15|BOLD:ACV2833|Arthropoda|Insecta|Lepidoptera|5	90.3	659	61	3	1	657	1	658	-1	0
ON-OAT002-02-B09__C_LepFolF_C_LepFolR|OTU0|reads-3	BGENL715-24|BOLD:AGE0671|Arthropoda|Insecta|Diptera|5	92.4	658	50	0	1	658	1	658	-1	0
ON-OAT002-02-B12__C_LepFolF_C_LepFolR|OTU0|reads-4	AACTA6336-20|BOLD:AEE5695|Arthropoda|Insecta|Diptera|5	91.2	659	57	1	1	659	1	658	-1	0
ON-OAT002-02-C03__C_LepFolF_C_LepFolR|OTU0|reads-4	CNTNF1669-14|BOLD:ACT1510|Arthropoda|Insecta|Hymenoptera|5	90.0	658	66	0	1	658	1	658	-1	0
ON-OAT002-02-B10__C_LepFolF_C_LepFolR|OTU0|reads-11	CNGIB158-12|BOLD:ACB9104|Arthropoda|Insecta|Diptera|5	88.6	658	75	0	1	658	1	658	-1	0
ON-OAT002-02-C06__C_LepFolF_C_LepFolR|OTU0|reads-10	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-C11__C_LepFolF_C_LepFolR|OTU0|reads-8	LOQTH122-10|BOLD:ABZ0857|Arthropoda|Insecta|Lepidoptera|5	93.2	658	45	0	1	658	1	658	-1	0
ON-OAT002-02-C09__C_LepFolF_C_LepFolR|OTU0|reads-5	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	98.9	658	6	1	1	657	1	658	-1	0
ON-OAT002-02-C01__C_LepFolF_C_LepFolR|OTU0|reads-4	GWORM039-09|BOLD:ACF2292|Arthropoda|Insecta|Lepidoptera|5	88.1	658	78	0	1	658	1	658	-1	0
ON-OAT002-02-C12__C_LepFolF_C_LepFolR|OTU0|reads-4	IBLPY313-12|BOLD:ABW7364|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-02-B11__C_LepFolF_C_LepFolR|OTU0|reads-3	IBLPY313-12|BOLD:ABW7364|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-02-D02__C_LepFolF_C_LepFolR|OTU0|reads-4	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-C07__C_LepFolF_C_LepFolR|OTU0|reads-8	ABWYT18653-24|BOLD:AAL8287|Arthropoda|Insecta|Hymenoptera|5	90.8	652	59	1	1	651	1	652	-1	0
ON-OAT002-02-C04__C_LepFolF_C_LepFolR|OTU0|reads-9	CNTMC717-14|BOLD:ACL8301|Arthropoda|Insecta|Diptera|5	90.9	658	60	0	1	658	1	658	-1	0
ON-OAT002-02-C10__C_LepFolF_C_LepFolR|OTU0|reads-4	GBMWB2229-15|BOLD:AAP9862|Arthropoda|Insecta|Diptera|5	93.3	658	44	0	1	658	1	658	-1	0
ON-OAT002-02-D09__C_LepFolF_C_LepFolR|OTU0|reads-2	PERAJ7019-25|BOLD:AGY2052|Arthropoda|Insecta|Diptera|5	81.3	669	117	3	1	669	1	661	-1	0
ON-OAT002-02-D06__C_LepFolF_C_LepFolR|OTU0|reads-5	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	99.1	658	6	0	1	658	1	658	-1	0
ON-OAT002-02-D07__C_LepFolF_C_LepFolR|OTU0|reads-5	LOQTH122-10|BOLD:ABZ0857|Arthropoda|Insecta|Lepidoptera|5	93.3	658	44	0	1	658	1	658	-1	0
ON-OAT002-02-D10__C_LepFolF_C_LepFolR|OTU0|reads-7	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	99.1	658	6	0	1	658	1	658	-1	0
ON-OAT002-02-D01__C_LepFolF_C_LepFolR|OTU0|reads-3	NSWHA2628-23|BOLD:AFF0437|Arthropoda|Insecta|Diptera|5	99.2	659	4	1	1	659	1	658	-1	0
ON-OAT002-02-D09__C_LepFolF_C_LepFolR|OTU1|reads-2	HEQT113-08|BOLD:AAG4400|Arthropoda|Insecta|Hemiptera|5	87.7	658	81	0	1	658	1	658	-1	0
ON-OAT002-02-D11__C_LepFolF_C_LepFolR|OTU1|reads-7	THAMJ26601-24|BOLD:AGG2572|Arthropoda|Insecta|Diptera|5	89.4	658	70	0	1	658	1	658	-1	0
ON-OAT002-02-D12__C_LepFolF_C_LepFolR|OTU0|reads-6	NSWHD2758-24|BOLD:AFV1894|Arthropoda|Insecta|Coleoptera|5	99.8	658	1	0	1	658	1	658	-1	0
ON-OAT002-02-E01__C_LepFolF_C_LepFolR|OTU0|reads-6	AMRNB095-25|BOLD:ACQ9652|Arthropoda|Insecta|Hemiptera|5	99.1	658	6	0	1	658	1	658	-1	0
ON-OAT002-02-D03__C_LepFolF_C_LepFolR|OTU0|reads-6	IBLPY313-12|BOLD:ABW7364|Arthropoda|Insecta|Lepidoptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-02-E05__C_LepFolF_C_LepFolR|OTU0|reads-3	AMRNB095-25|BOLD:ACQ9652|Arthropoda|Insecta|Hemiptera|5	99.2	658	5	0	1	658	1	658	-1	0
ON-OAT002-02-D04__C_LepFolF_C_LepFolR|OTU0|reads-5	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-E06__C_LepFolF_C_LepFolR|OTU0|reads-6	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	99.2	658	5	0	1	658	1	658	-1	0
ON-OAT002-02-D11__C_LepFolF_C_LepFolR|OTU0|reads-2	BACRE10798-25|OTU:4598|Pseudomonadota|Alphaproteobacteria|Rickettsiales|1	82.2	662	114	3	1	662	1	658	-1	0
ON-OAT002-02-D05__C_LepFolF_C_LepFolR|OTU0|reads-7	AMRNA1596-25|BOLD:ACQ8924|Arthropoda|Insecta|Diptera|5	99.8	658	1	0	1	658	1	658	-1	0
ON-OAT002-02-E08__C_LepFolF_C_LepFolR|OTU0|reads-7	LPGES15323-25|BOLD:AGU0695|Arthropoda|Insecta|Diptera|5	86.5	658	88	1	1	657	1	658	-1	0
ON-OAT002-02-E07__C_LepFolF_C_LepFolR|OTU0|reads-3	PHAUS6789-25|BOLD:AGR8910|Arthropoda|Insecta|Diptera|5	100.0	658	0	0	1	658	1	658	-1	0
